,label,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
1058,neutral,0.46417856,0.35210958,0.381681,0.37394086,0.10621509,0.0,0.105838574,0.13148773,1.0,0.038725875,0.65183705,0.57314074,0.66578937,0.0,0.81637084,0.6481873,0.0037465987,0.13022043,0.4131034,0.030683624
1059,neutral,0.350122,0.50318325,0.088530876,0.64672977,0.044062193,0.0,0.08867476,0.025404595,0.0,0.013350574,0.15453807,0.1650388,0.3434349,0.0,0.39820814,0.48655605,0.023878548,0.25344536,0.22039853,0.026520008
1060,neutral,0.47881517,0.5040392,0.2529751,0.5796271,0.046797626,0.0,0.07355236,0.0027661538,0.0,0.044031773,0.054785788,0.038320974,0.3516299,0.0,0.14187862,0.14788146,0.4426662,0.31581223,0.09339313,0.042418752
1061,neutral,0.23531656,0.32973656,0.36633223,0.57148397,0.05655065,0.0,0.07461982,0.0013016503,0.0,0.01534901,0.10228628,0.11139012,0.37495697,0.0,0.4953558,0.43584555,0.08660151,0.37968025,0.07118991,0.025838226
1062,neutral,0.58066106,0.27747273,0.34705076,0.44931698,0.09377626,0.0,0.19110279,0.0056496314,0.0,0.025868999,0.2767022,0.12701339,0.29855368,0.0,0.16572872,0.13195571,0.9564837,0.17279261,0.23753953,0.07230145
1063,neutral,0.3037963,0.2358576,0.34588733,0.3447897,0.12527171,0.0,0.16486989,0.013101681,1.0,0.117468156,0.36957508,0.43420735,0.409615,0.0,0.6309901,0.29183415,0.044424955,0.2212458,0.44242537,0.030927716
1064,neutral,0.4121292,0.083732925,0.32837546,0.5925178,0.06431337,0.0,0.123943985,0.08360449,0.0,0.02614582,0.33728814,0.37287548,0.3583356,0.0,0.20828313,0.42701057,0.03499994,0.051544316,0.4679975,0.024953267
1065,neutral,0.4225094,0.37280732,0.25127646,0.70683116,0.11586923,0.0,0.15762907,0.34428328,0.0,0.18536073,0.5910524,0.084611416,0.42435655,0.0,0.63769126,0.8764453,0.08150549,0.60061836,0.58547556,0.06454107
1066,neutral,0.4529165,0.05781965,0.42402872,0.3384629,0.08468958,0.0,0.13749881,0.006010976,1.0,0.017837541,0.20919977,0.34781885,0.4088643,0.0,0.43513188,0.49017707,0.45719916,0.15612033,0.10534955,0.0366883
1067,neutral,0.3985973,0.18765436,0.34852055,0.3318513,0.045805983,1.0,0.1761558,0.015927164,1.0,0.012626114,0.082737915,0.108500145,0.2186611,0.0,0.1585475,0.14351553,0.61768603,0.069698,0.06445809,0.026794687
1068,neutral,0.49017587,0.2576869,0.47403926,0.42196807,0.07493065,0.0,0.16209413,0.42047268,0.0,0.033594605,0.097340316,0.26232567,0.31835195,0.0,0.34811008,0.21187206,0.051948417,0.10559256,0.09869511,0.0289823
1069,sad,0.5312519,0.2909083,0.5627278,0.38238633,0.07241108,0.0,0.11947973,0.06908832,0.0,0.016646303,0.3160597,0.41208094,0.58778906,0.0,0.6741726,0.44575736,0.10968284,0.38059205,0.8884234,0.033292037
1070,sad,0.51588684,0.19682555,0.28483725,0.6886734,0.06392455,0.0,0.14671107,0.027149476,1.0,0.028868064,0.28551894,0.14614134,0.29586297,0.0,0.15246525,0.26026168,0.13622388,0.07593755,0.087223195,0.046702154
1071,sad,0.5472769,0.23228252,0.38580233,0.7343621,0.05310388,0.0,0.08780952,0.3438877,0.0,0.026647974,0.15727897,0.16641276,0.38452542,0.0,0.33423126,0.26494986,0.641684,0.16208026,0.43500972,0.035596013
1072,sad,0.3754757,0.4666933,0.7135836,0.37523922,0.0937602,0.0,0.2621274,0.0017145787,0.0,0.015507985,0.19153062,0.22772549,0.32456484,0.0,0.28600833,0.17141408,0.07572493,0.2357348,0.1695967,0.022678757
1073,sad,0.74719834,0.2536523,0.61895883,0.39314196,0.097400896,0.0,0.0943277,0.0009202531,0.0,0.022522334,0.08745047,0.70935595,0.47149324,0.0,0.13307582,0.42744672,0.17327385,0.14925498,0.120083466,0.043548573
1074,sad,0.30018905,0.2560406,0.28961226,0.4745829,0.06158837,0.0,0.13498141,0.046614185,0.0,0.03321713,0.10350046,0.18682797,0.37787297,0.0,0.1807097,0.24334855,0.14257693,0.23468235,0.064223826,0.031631816
1075,sad,0.37654078,0.24514526,0.3281497,0.56284815,0.055971548,1.0,0.15111291,0.00045264474,0.0,0.028710695,0.1390977,0.13775043,0.35501775,0.0,0.35253617,0.21208556,0.9253143,0.5457845,0.30712956,0.054090414
1076,sad,0.45477968,0.22162423,0.2829222,0.49327332,0.054216553,0.0,0.11055538,0.0037133198,1.0,0.015519171,0.27351138,0.424062,0.34712994,0.0,0.19426134,0.37172014,0.05422276,0.23959248,0.021828815,0.02471838
1077,sad,0.41722637,0.16187632,0.49015003,0.5713572,0.041777596,0.0,0.07287227,0.0059113717,1.0,0.018724771,0.20230712,0.121640004,0.3475139,0.0,0.26335075,0.227299,0.3908305,0.17729197,0.0896566,0.026363902
1078,sad,0.3663489,0.25059217,0.6377929,0.42975911,0.050155282,0.0,0.10844451,0.02708784,0.0,0.02289409,0.48249707,0.40667465,0.3494463,0.0,0.6716709,0.50972164,0.03363685,0.19935317,0.18569079,0.04376232
1079,sad,0.35387146,0.29395986,0.21324521,0.36398923,0.07623586,0.0,0.13362019,0.0005913918,0.0,0.028917663,0.35892683,0.22629917,0.3918565,0.0,0.67877996,0.43946344,0.19988152,0.28928342,0.04487515,0.09601358
1080,sad,0.636884,0.48175815,0.32723305,0.6187969,0.06279074,0.0,0.13331622,0.0043102084,0.0,0.023012862,0.40058413,0.31383622,0.56249386,0.0,0.23449053,0.69896364,0.06246106,0.28110948,0.7322286,0.054540914
1081,sad,0.5600897,0.24197446,0.2927368,0.47109628,0.057379786,0.0,0.1770466,0.089737564,0.0,0.014559805,0.14722228,0.09490056,0.33249536,0.0,0.20497571,0.06809928,0.38234282,0.1262402,0.31115553,0.05277389
1082,sad,0.54023796,0.24161874,0.50153404,0.31932428,0.14301157,0.0,0.19591355,0.29979613,0.0,0.04025957,0.13420834,0.54684913,0.41327393,0.0,0.411546,0.5432165,0.023488253,0.18404496,0.26316386,0.06616473
1083,sad,0.2965607,0.08998428,0.49716735,0.47224426,0.08298694,0.0,0.11536403,0.0010877205,1.0,0.056827534,0.103840135,0.5054258,0.31825003,0.0,0.41730657,0.2894683,0.041652083,0.0529096,0.3937762,0.07850883
1084,,0.3249885,0.11517045,0.26474655,0.44311228,0.081790365,0.0,0.12429695,0.010090091,0.0,0.035079613,0.33274907,0.111526296,0.28454918,0.0,0.35979027,0.6297239,0.52568376,0.1277761,0.14644592,0.082735874
1085,sad,0.35767,0.11196848,0.38824785,0.5050607,0.04750781,0.0,0.1030127,0.0054362887,0.0,0.0151104685,0.21359612,0.10136349,0.29068398,0.0,0.15202788,0.42032537,0.006466246,0.18703988,0.23313934,0.019815816
1086,sad,0.6045832,0.40688935,0.7581311,0.43025506,0.06834057,1.0,0.23279671,0.010617807,0.0,0.026568834,0.4672051,0.67998874,0.26456398,0.0,0.31971034,0.54476863,0.23474334,0.4104951,0.619338,0.037771214
1087,sad,0.4275908,0.24235275,0.15896393,0.5833206,0.044913415,0.0,0.09042655,0.03203446,0.0,0.013801374,0.12534319,0.082928374,0.33927205,0.0,0.16880377,0.341188,0.10397637,0.24336825,0.15283106,0.031177804
1088,sad,0.479538,0.34946492,0.30353552,0.38204598,0.06948688,0.0,0.09042017,0.002520049,1.0,0.01609073,0.22944218,0.14854021,0.5267328,0.0,0.42743632,0.33993274,0.15579702,0.23596896,0.114486314,0.04297362
1089,sad,0.35992283,0.120652735,0.4704095,0.40736845,0.08442788,0.0,0.10460374,0.04858806,1.0,0.013181703,0.19081186,0.2654544,0.5326207,0.0,0.28394446,0.26724318,0.55363536,0.055013765,0.29063082,0.07200109
1090,sad,0.4849404,0.47639635,0.39910433,0.34399205,0.097558744,0.0,0.21599413,0.27244082,0.0,0.07480399,0.44365898,0.9206429,0.34073278,0.0,0.5618347,0.49108776,0.005479802,0.18832642,0.1478573,0.06313683
1091,sad,0.36004135,0.18815824,0.2589218,0.4511758,0.07828544,0.0,0.11234487,0.030393662,0.0,0.018337864,0.34388554,0.60417694,0.59373,0.0,0.6432454,0.26792026,0.65106523,0.51816696,0.25538105,0.03508917
1092,sad,0.3915024,0.42203388,0.5439183,0.3384203,0.11860669,0.0,0.18081705,0.013921938,0.0,0.026237221,0.36658427,0.379679,0.25811535,0.0,0.46295103,0.46777228,0.0029437852,0.11061166,0.05793621,0.030960612
1093,sad,0.48314083,0.25402036,0.1927249,0.59140825,0.11113881,0.0,0.1311605,0.011007376,0.0,0.03706521,0.1796138,0.2817496,0.6014972,0.0,0.4306649,0.18309906,0.9533379,0.16186626,0.13955717,0.06790981
1094,sad,0.52553767,0.20091042,0.36366314,0.44146824,0.057102762,0.0,0.10602609,0.0117244385,0.0,0.017282246,0.18470295,0.39078566,0.36198828,0.0,0.29655147,0.30015528,0.13969813,0.118444055,0.09102882,0.02666194
1095,sad,0.7352224,0.41677698,0.53614,0.34983236,0.15274845,0.0,0.21495268,0.10906414,0.0,0.13205889,0.46930078,0.2956775,0.4044882,0.0,0.22958224,0.14432937,0.23996215,0.44879785,0.0797029,0.1640411
1096,sad,0.42270097,0.1694444,0.25992504,0.66723377,0.081531286,0.0,0.1459107,0.024693772,0.0,0.030847287,0.1821437,0.30072534,0.29355004,0.0,0.20983802,0.09007851,0.103917964,0.07504248,0.37443814,0.047487684
1097,sad,0.43821317,0.2498972,0.61635596,0.6345122,0.05629462,0.0,0.10301134,0.0012236399,0.0,0.027186276,0.34394994,0.45148766,0.29585582,0.0,0.21514341,0.55634403,0.23822775,0.10126614,0.39325374,0.042928036
1098,sad,0.40964615,0.0989637,0.57573754,0.41533825,0.040594857,0.0,0.10267174,0.021758815,0.0,0.023831269,0.19173224,0.11708662,0.26149935,0.0,0.3084007,0.17456038,0.03895641,0.16716298,0.40727836,0.028059367
1099,sad,0.49302024,0.2229597,0.6188245,0.34383956,0.11000352,0.0,0.14821322,0.00034838513,0.0,0.03011894,0.2552779,0.31561846,0.41507864,0.0,0.21250391,0.20011993,0.47305208,0.09034119,0.14788777,0.049998417
1100,sad,0.34092247,0.26434726,0.53053874,0.5690774,0.061641354,0.0,0.09834481,0.004028726,0.0,0.015518895,0.25287783,0.28837898,0.572906,0.0,0.33175284,0.39429933,0.0060047596,0.07442047,0.05037482,0.042118065
1101,sad,0.2598079,0.20651627,0.6364699,0.50926864,0.050310075,0.0,0.086627446,0.06114068,0.0,0.023803828,0.21547197,0.2555785,0.29022035,0.0,0.26228687,0.37208214,0.52173537,0.15856503,0.21298347,0.029382741
1102,sad,0.57204306,0.27966687,0.93662286,0.35218313,0.105448976,1.0,0.13065435,0.114280604,1.0,0.018032819,0.38392353,0.74015075,0.73998517,0.0,0.6925808,0.75932145,0.021737415,0.0988678,0.3093253,0.051473346
1103,sad,0.5831592,0.31709054,0.82368404,0.50798875,0.055272434,1.0,0.11474959,0.15351719,1.0,0.015136009,0.23294841,0.46939868,0.37961054,0.0,0.7583846,0.4973063,0.08929022,0.09659855,0.7461519,0.048010282
1104,sad,0.4550027,0.15740022,0.31383872,0.5284563,0.09430645,0.0,0.13784279,0.23381636,1.0,0.031658847,0.1861174,0.38330483,0.47452858,0.0,0.25669947,0.2341861,0.5524327,0.05373722,0.037934273,0.050402064
1105,sad,0.6244543,0.31778544,0.8156308,0.38575745,0.048434377,1.0,0.1639576,0.17379653,0.0,0.008714115,0.26303798,0.5809978,0.6279597,0.0,0.51242816,0.473587,0.0064999573,0.105412714,0.12524933,0.022330245
1106,sad,0.31342423,0.1877809,0.2673389,0.34641343,0.048895508,0.0,0.18549776,0.002890352,1.0,0.014853576,0.118424155,0.115347914,0.3007047,0.0,0.22283946,0.19052269,0.46672967,0.055391446,0.07261899,0.026436716
1107,sad,0.4794828,0.29016995,0.29994333,0.3402901,0.099247836,0.0,0.18769604,0.0955267,0.0,0.030257966,0.29863566,0.45219994,0.41401586,0.0,0.2610828,0.43210775,0.029105105,0.14588387,0.22758926,0.036010575
1108,sad,0.42204067,0.1803262,0.36536187,0.54086334,0.06408714,0.0,0.113806084,0.10753795,1.0,0.024634406,0.48516867,0.3448812,0.2987034,0.0,0.45142478,0.5812601,0.11228883,0.111575946,0.540557,0.024500415
1109,sad,0.48775354,0.33663645,0.26859495,0.51198846,0.11374265,0.0,0.19493102,0.13548523,1.0,0.04994462,0.2994684,0.45502964,0.31114116,0.0,0.27352425,0.2724139,0.6128904,0.2276466,0.16721684,0.099277996
1110,sad,0.32605508,0.21555501,0.3036935,0.41916457,0.07146908,0.0,0.106194474,0.0031240555,0.0,0.026356803,0.13048117,0.1716478,0.4189683,0.0,0.33067062,0.2227498,0.9115997,0.088687286,0.11029818,0.0378126
1111,sad,0.2861408,0.14608267,0.35534444,0.5684236,0.06735036,0.0,0.15156233,0.045349255,1.0,0.020211354,0.6741889,0.32934123,0.41562876,0.0,0.6496011,0.53904766,0.27635804,0.08788114,0.19608383,0.03202159
1112,sad,0.5820959,0.4694267,0.6610544,0.41346827,0.09174776,0.0,0.16377309,0.018359644,1.0,0.031453937,0.12359178,0.5519117,0.39390832,0.0,0.33710608,0.37946102,0.24597265,0.07405471,0.25959137,0.07372922
1113,sad,0.3630916,0.23785383,0.20171812,0.6062094,0.044673063,0.0,0.10474915,0.031665172,0.0,0.019938812,0.10728992,0.13997234,0.33816704,0.0,0.31113705,0.19310337,0.26179752,0.2893761,0.17187029,0.06518767
1114,sad,0.286065,0.23214446,0.3173212,0.53878874,0.04597818,0.0,0.08826688,0.0068864315,0.0,0.02745732,0.091698684,0.23102367,0.3257202,0.0,0.35611272,0.12447259,0.38803995,0.09518195,0.09272582,0.046044007
1115,sad,0.6941613,0.21536694,0.5450538,0.51405954,0.06519107,0.0,0.14831527,0.0105346665,0.0,0.016428554,0.15213214,0.2619954,0.3025238,0.0,0.24268304,0.21832554,0.5210815,0.058835834,0.47641692,0.024779463
1116,sad,0.47437745,0.22421165,0.3282766,0.39311078,0.068569355,0.0,0.1368158,0.27597988,0.0,0.045278184,0.19245593,0.3400368,0.53129303,0.0,0.299396,0.20191701,0.7130476,0.19237244,0.10306246,0.041757718
1117,sad,0.32116592,0.13358465,0.39029956,0.59574735,0.058685612,0.0,0.13152194,0.017712241,0.0,0.03893257,0.13037325,0.4180918,0.3553893,0.0,0.49788296,0.3182909,0.06390231,0.28756243,0.62513995,0.03848256
1118,sad,0.317643,0.11008485,0.88443244,0.42558184,0.10138508,0.0,0.17759807,0.027855203,0.0,0.024677133,0.36258006,0.47814956,0.5695925,0.0,0.48956802,0.43180108,0.52570283,0.11465423,0.20823693,0.045247987
1119,sad,0.56501186,0.2783447,0.92884713,0.39198056,0.21425821,0.0,0.24184643,0.24525982,1.0,0.045281284,0.37073,0.8871665,0.6212114,0.0,0.75220567,0.5584264,0.05369866,0.18043458,0.40343904,0.03496119
1120,sad,0.7163881,0.45411846,0.19598165,0.60252064,0.20074871,0.0,0.18014234,0.03274426,1.0,0.0481115,0.2141978,0.4536777,0.41101608,0.0,0.1874837,0.58001924,0.08795419,0.24530762,0.04225003,0.1846164
1121,sad,0.42422026,0.20910478,0.5327782,0.3993356,0.06313493,0.0,0.15872638,0.012093667,1.0,0.02169608,0.21550496,0.079868734,0.31126577,0.0,0.40347233,0.21467009,0.8633815,0.13564666,0.13872439,0.035988647
1122,sad,0.8838821,0.6611339,0.2000337,0.43410596,0.13391002,0.0,0.09340543,0.0029140136,0.0,0.07330877,0.48798656,0.5888131,0.5588851,0.0,0.31139156,0.38389155,0.33596054,0.22185403,0.034684915,0.07040638
1123,,0.33766773,0.40665224,0.61361444,0.5491533,0.044166468,0.0,0.11284035,0.033191826,0.0,0.021783106,0.29181826,0.5840652,0.5685942,0.0,0.5629051,0.48344108,0.011801515,0.18092507,0.44822884,0.028483445
1124,sad,0.53659296,0.15796447,0.32327887,0.58414894,0.09663603,0.0,0.09443555,0.0045161336,0.0,0.01586478,0.073387384,0.08726962,0.39507473,0.0,0.18227865,0.033281326,0.9671573,0.30656776,0.036096666,0.04662899
1125,sad,0.3379261,0.496443,0.42810926,0.33732322,0.06835704,1.0,0.13241999,0.019265352,0.0,0.04717747,0.24460502,0.57539374,0.34645352,0.0,0.5769826,0.4167776,0.035088766,0.44076788,0.8560924,0.021456912
1126,sad,0.41580194,0.26256824,0.35112983,0.47234887,0.07456989,0.0,0.18393533,0.008383957,0.0,0.022799948,0.19616123,0.050063968,0.31317288,0.0,0.29149655,0.26661226,0.24905492,0.25276533,0.22663334,0.05788149
1127,sad,0.39598927,0.29082936,0.53830004,0.38959408,0.11213627,0.0,0.1290858,0.12943733,0.0,0.043790385,0.15654218,0.13775872,0.6256527,0.0,0.30453247,0.340582,0.9621429,0.28985295,0.026003016,0.07387849
1128,sad,0.48983896,0.31132814,0.3461103,0.5404717,0.066897795,0.0,0.15180054,0.0029072836,1.0,0.017836956,0.34487692,0.37334478,0.28428057,0.0,0.43597087,0.25231585,0.49199307,0.23402144,0.103411384,0.030907437
1129,sad,0.46122038,0.20407255,0.175056,0.6891587,0.06364306,0.0,0.103729606,0.0033740604,1.0,0.026140368,0.24923944,0.25846037,0.49113813,0.0,0.3457138,0.44244897,0.400091,0.11246225,0.085559875,0.02610942
1130,sad,0.47146082,0.22572935,0.44139096,0.34120804,0.099507846,0.0,0.13402854,0.008650636,1.0,0.029317433,0.3002358,0.42105913,0.40659338,0.0,0.5891402,0.4273315,0.18805598,0.07089295,0.45706528,0.032635476
1131,sad,0.32572353,0.25005487,0.4788037,0.43678427,0.08618636,0.0,0.103433296,0.0016597987,0.0,0.022943307,0.46628857,0.35006845,0.4339594,0.0,0.6323236,0.44813353,0.16958813,0.42583114,0.15406097,0.021531256
1132,sad,0.59734094,0.30942667,0.75270647,0.3361743,0.06202081,1.0,0.11932092,0.012928801,1.0,0.018760387,0.28169492,0.68662703,0.30309615,0.0,0.3494693,0.3651234,0.05258155,0.17873505,0.13278525,0.031942774
1133,sad,0.6652524,0.42599386,0.8189203,0.42186877,0.10276678,0.0,0.14209785,0.0049321055,1.0,0.017535768,0.13812065,0.5520844,0.4620849,0.0,0.37441975,0.1934537,0.8092782,0.1865633,0.06565684,0.070294544
1134,sad,0.40238336,0.19949275,0.32411677,0.41287836,0.13649252,0.0,0.13142055,0.04307384,0.0,0.022424307,0.27676725,0.3704257,0.39514056,0.0,0.32848945,0.0907841,0.57132685,0.15753613,0.07317133,0.07041453
1135,sad,0.48796165,0.23814765,0.44653413,0.5344284,0.08350934,0.0,0.10826179,0.16107151,1.0,0.042471554,0.09989497,0.3728796,0.5357916,0.0,0.54611313,0.61323434,0.06572871,0.06744993,0.43833423,0.042340733
1136,sad,0.53320646,0.15640269,0.4224386,0.45103505,0.08549739,0.0,0.07778479,0.0059376205,0.0,0.022499582,0.13899782,0.111952856,0.4468344,0.0,0.32620722,0.16265173,0.34675145,0.28506273,0.05366872,0.038701586
1137,sad,0.43248764,0.20028831,0.5997999,0.41096494,0.14703985,0.0,0.18508446,0.0072389976,1.0,0.11997228,0.29722077,0.22853869,0.5182617,1.0,0.5085172,0.3941143,0.16557771,0.26348686,0.098293245,0.096311115
1138,sad,0.6304341,0.4249797,0.1439734,0.58692104,0.07190717,0.0,0.11577489,0.12709656,0.0,0.059019484,0.110605784,0.15962954,0.35851216,0.0,0.1680007,0.089415364,0.5933635,0.4103084,0.07142836,0.055466343
1139,sad,0.46267048,0.22156677,0.47529095,0.50730073,0.11291321,1.0,0.15368375,0.00765666,0.0,0.111620404,0.1424036,0.18031603,0.39394945,0.0,0.2692059,0.12855433,0.9635522,0.13562599,0.051469702,0.037694152
1140,sad,0.6458215,0.27216825,0.28151405,0.45331287,0.0639227,0.0,0.09124249,0.003025986,0.0,0.016118452,0.19556782,0.17520742,0.5453417,0.0,0.55665135,0.51404476,0.12034438,0.06707574,0.119765505,0.042654775
1141,sad,0.43740892,0.29135707,0.7321653,0.4079867,0.05977694,1.0,0.15188572,0.06410386,0.0,0.0272125,0.17988466,0.47526425,0.30808178,0.0,0.3715701,0.40489632,0.008010728,0.07502898,0.5391004,0.022952098
1142,sad,0.4705613,0.47956827,0.76691514,0.3371008,0.096885696,0.0,0.1473168,0.14104417,0.0,0.02593393,0.46897885,0.7303865,0.57344985,0.0,0.53706867,0.6401862,0.065672494,0.39260328,0.43029085,0.057638858
1143,sad,0.4251412,0.25848278,0.56217664,0.43453383,0.13893516,0.0,0.12068775,0.5166047,1.0,0.099786036,0.28213125,0.62620085,0.53989995,0.0,0.25007394,0.61778253,0.04535643,0.17180766,0.58226466,0.024414554
1144,sad,0.5153766,0.0941629,0.8014299,0.38159552,0.08594508,0.0,0.12631838,0.067624204,0.0,0.01757788,0.11558278,0.49648425,0.46182904,0.0,0.36891112,0.30935934,0.6254604,0.17606388,0.07542891,0.04813867
1145,sad,0.46554103,0.2606574,0.19641787,0.51722103,0.09770619,0.0,0.20062359,0.14767887,0.0,0.064040504,0.3565326,0.20382312,0.25974953,0.0,0.37887734,0.22457361,0.123270586,0.21838789,0.1451274,0.06648035
1146,sad,0.5438404,0.4863441,0.32949573,0.6204851,0.055224966,0.0,0.10878344,0.0023778353,0.0,0.02398752,0.19633365,0.04493641,0.21483852,0.0,0.25787264,0.35120025,0.7705104,0.17037866,0.08125007,0.0549078
1147,sad,0.4029765,0.27943805,0.25316504,0.348529,0.091959074,0.0,0.21278158,0.031869005,0.0,0.030227667,0.23965093,0.44678527,0.34647605,0.0,0.35290202,0.58961356,0.038000084,0.16563748,0.45675963,0.04377732
1148,sad,0.49074486,0.41251776,0.1162197,0.678496,0.04943424,0.0,0.11247012,0.001230179,1.0,0.022686856,0.31489924,0.41174743,0.30810836,0.0,0.5063113,0.35641775,0.17931104,0.090753645,0.08487341,0.02749409
1149,sad,0.4572563,0.20424344,0.19890279,0.48987174,0.06714285,0.0,0.08435778,0.059363004,0.0,0.031069316,0.19069731,0.1774454,0.33152208,0.0,0.32187727,0.17743628,0.8152658,0.09392743,0.04759573,0.026290787
1150,sad,0.6997051,0.431388,0.34028572,0.41699532,0.24886033,1.0,0.20768411,0.069656335,0.0,0.17596869,0.41049516,0.19383508,0.42365313,0.0,0.29964706,0.22657843,0.42084453,0.40253827,0.40353996,0.15234907
1151,sad,0.47391546,0.13244234,0.59033364,0.36373532,0.14143172,0.0,0.19401032,0.013848323,0.0,0.048758227,0.23211232,0.42522392,0.49037972,0.0,0.45973736,0.157814,0.061430566,0.06278155,0.117854,0.04184464
1152,surprise,0.55002034,0.24485114,0.5957654,0.50956887,0.13066903,0.0,0.12031272,0.36651367,0.0,0.05441114,0.07434058,0.24250095,0.45877725,0.0,0.32073534,0.05228448,0.98878646,0.27726054,0.29386085,0.058567453
1153,surprise,0.42910668,0.22000976,0.91074413,0.38704252,0.11725068,0.0,0.116567425,0.43641222,0.0,0.02515935,0.18928331,0.38087153,0.29660258,1.0,0.5210834,0.010873801,0.9999409,0.9462697,0.046301648,0.078640744
1154,surprise,0.45764765,0.297741,0.7326645,0.58688885,0.19555159,1.0,0.1679746,0.5597275,0.0,0.10575,0.09708368,0.06750937,0.26370683,1.0,0.20173949,0.0060783206,0.99988866,0.89269817,0.090655856,0.114774235
1155,surprise,0.41259104,0.2529991,0.4390814,0.7026422,0.15919404,0.0,0.15245618,0.018349038,0.0,0.054245986,0.15499195,0.15211172,0.3183235,1.0,0.48846632,0.028639851,0.9991161,0.8085352,0.30045515,0.13282444
1156,surprise,0.4562967,0.29421198,0.24779862,0.7277147,0.08221191,0.0,0.16374911,0.14879645,1.0,0.033785995,0.32710955,0.20729351,0.2911671,0.0,0.4743336,0.05788897,0.9880844,0.38913715,0.1058134,0.05344775
1157,surprise,0.24849318,0.16843301,0.17605701,0.71485823,0.11852073,0.0,0.15026167,0.13835204,1.0,0.021872584,0.19876026,0.18913226,0.3442805,1.0,0.3985691,0.041076705,0.998543,0.8988002,0.049640086,0.056045476
1158,surprise,0.416269,0.2883852,0.34018564,0.59861547,0.20066285,0.0,0.153814,0.4713384,1.0,0.41927257,0.49043763,0.32901934,0.32481873,1.0,0.44007286,0.030968845,0.9969819,0.7375173,0.073526174,0.1228706
1159,surprise,0.31971613,0.26460662,0.48704818,0.46845642,0.20879114,1.0,0.2029866,0.074522465,0.0,0.100912854,0.38573748,0.42274433,0.38630193,1.0,0.251134,0.057992246,0.99983704,0.76346874,0.49701786,0.05629206
1160,surprise,0.2536524,0.23922701,0.133616,0.560956,0.08526962,0.0,0.09216044,0.005525519,0.0,0.057882737,0.19609961,0.084155016,0.22764492,0.0,0.18848038,0.06965129,0.9917538,0.17435755,0.08601637,0.04055183
1161,surprise,0.321408,0.11491601,0.25489762,0.70149446,0.08038993,0.0,0.19839478,0.62119496,1.0,0.21381353,0.47142202,0.32915908,0.44475654,1.0,0.4044149,0.123156846,0.98129064,0.29356444,0.078037806,0.034517527
1162,surprise,0.52723926,0.22437002,0.7632178,0.48577148,0.13266593,0.0,0.2237546,0.5475582,0.0,0.049780067,0.16371623,0.3146147,0.24202736,1.0,0.2770762,0.02543672,0.99976224,0.854085,0.081327915,0.058044862
1163,surprise,0.6689814,0.27724984,0.3617144,0.72596085,0.1418435,0.0,0.14747585,0.014497468,0.0,0.112877294,0.17337416,0.5183483,0.25657013,1.0,0.21710156,0.011420293,0.9995547,0.9631944,0.050458156,0.082686305
1164,surprise,0.53993875,0.22083755,0.46646407,0.7156425,0.14788194,1.0,0.16730693,0.023999793,1.0,0.042771526,0.24113613,0.3783323,0.35507372,1.0,0.3958968,0.026463447,0.99750876,0.8255408,0.15155931,0.09368812
1165,surprise,0.40820563,0.21189792,0.5165309,0.5288206,0.15026644,0.0,0.121106386,0.037642132,1.0,0.033752438,0.12833525,0.10467633,0.33899224,0.0,0.23229654,0.01473022,0.9994474,0.9410599,0.12671286,0.050602235
1166,surprise,0.3403824,0.2761738,0.5037503,0.6084132,0.09777558,0.0,0.22860539,0.42449573,1.0,0.035378985,0.24106927,0.4966229,0.22600296,1.0,0.52668357,0.017881561,0.99982613,0.92176336,0.06858862,0.1119376
1167,surprise,0.54880595,0.25767174,0.3494386,0.5161272,0.16410235,0.0,0.16122405,0.975764,0.0,0.0650098,0.21365821,0.13647524,0.2743691,1.0,0.40290806,0.10125665,0.99852777,0.6147406,0.26381987,0.050206326
1168,surprise,0.5136497,0.28070685,0.864905,0.5841217,0.1037826,0.0,0.18561344,0.19532296,0.0,0.046407886,0.11221242,0.05322294,0.22585991,1.0,0.261353,0.014905272,0.9995685,0.9437541,0.13451171,0.055266455
1169,surprise,0.28614154,0.34330285,0.4635554,0.66784585,0.07576268,1.0,0.2328375,0.11750358,0.0,0.288866,0.39291596,0.29949477,0.25798908,1.0,0.2814688,0.02748089,0.99993443,0.81150866,0.0977201,0.031920258
1170,surprise,0.3081098,0.08432318,0.8619626,0.48575836,0.1908019,0.0,0.13353516,0.4138627,1.0,0.036425762,0.06976633,0.20083971,0.25306305,1.0,0.46824452,0.026295487,0.9997882,0.6936526,0.16758743,0.12683782
1171,surprise,0.45995462,0.25583738,0.5255082,0.62745434,0.15238114,0.0,0.13766606,0.14501563,0.0,0.12346617,0.33877438,0.13038723,0.32499725,1.0,0.28116658,0.040356442,0.99790025,0.63625014,0.18714015,0.10614863
1172,surprise,0.45403937,0.2627635,0.7927441,0.5166913,0.10436771,0.0,0.1445657,0.20229919,0.0,0.027411109,0.10628094,0.17859605,0.2536867,1.0,0.31857988,0.0054016816,0.9999938,0.9778943,0.031252183,0.06829565
